Descricao,UF,CodigoIBGE,DestinoFrete,cUF,Id
Santa Maria do Pará,PA,1506609,0,15,C6B4DD73-9940-456F-A86A-49658427BABA
Santana do Araguaia,PA,1506708,0,15,99466F25-0127-45DA-9807-565709D3CADF
Santarém,PA,1506807,0,15,FABDBED5-6F49-419C-BF59-5D4D327FF203
Santarém Novo,PA,1506906,0,15,D15DF334-02D2-4C6F-93A8-9416AA4071DB
Santo Antônio do Tauá,PA,1507003,0,15,C86358B6-D4CC-49C1-871C-500920927953
São Caetano de Odivelas,PA,1507102,0,15,FD2FE6DA-3B09-4A9C-97BF-3698A7A57FB9
São Domingos do Araguaia,PA,1507151,0,15,CA0C21AC-9D89-408C-A19D-73B2B1C76F1B
São Domingos do Capim,PA,1507201,0,15,9C6D1414-1068-4C8C-86E4-6159D6A66791
São Félix do Xingu,PA,1507300,0,15,968FE4B4-24D6-4C4F-90EF-E400945B36D0
São Francisco do Pará,PA,1507409,0,15,E273FF73-E4E8-4E98-BD30-6BE1B5BEC788
São Geraldo do Araguaia,PA,1507458,0,15,E1D35AD8-11CA-4034-953A-BD123FEC2658
São João da Ponta,PA,1507466,0,15,E5C32174-4D38-4386-B4F0-D7D71FA467BF
São João de Pirabas,PA,1507474,0,15,5D13EFBE-FF68-4593-BF23-E67BADAB0A6F
São João do Araguaia,PA,1507508,0,15,DDBD9ACA-08D1-4ECF-9A28-F6D6A449AECF
São Miguel do Guamá,PA,1507607,0,15,B02440D8-52A8-40C9-B00D-8860B2C5D63F
São Sebastião da Boa Vista,PA,1507706,0,15,05010C76-C39D-42A7-8AB6-841B05A3DB90
Sapucaia,PA,1507755,0,15,1E503AC0-B792-49D5-8E70-88492661518C
Senador José Porfírio,PA,1507805,0,15,A5E6CEB3-56D1-49DE-B750-CF9F76F55331
Soure,PA,1507904,0,15,2920B628-8466-4005-9808-75724B8C8C7B
Tailândia,PA,1507953,0,15,1EAFF87E-0717-4A8F-8EE1-F36E97C1A3BC
Terra Alta,PA,1507961,0,15,95BB783F-57D2-4DF7-AD76-CA1345E8389A
Terra Santa,PA,1507979,0,15,EB03B7C5-01AA-4C9D-AE24-3D49E304A9C6
Tomé-Açu,PA,1508001,0,15,64EC687E-699E-48B4-B83A-8C3BD94D2D31
Tracuateua,PA,1508035,0,15,5FA4EFEE-1F8A-4327-8CC5-7CD29F950670
Trairão,PA,1508050,0,15,3CBDDB94-9A00-4565-A64B-F797E793F12F
Tucumã,PA,1508084,0,15,40029754-5204-4696-BD36-2BE147CD9597
Tucuruí,PA,1508100,0,15,F3B902ED-68FB-4A83-92AA-4439F754D442
Ulianópolis,PA,1508126,0,15,9463AC61-0479-4141-8CC0-0F64EDC5F3CE
Uruará,PA,1508159,0,15,410EE65A-58BB-4F69-BCBB-182696F781E8
Vigia,PA,1508209,0,15,732B45A5-4D8C-44F4-996F-96556D4BD739
Viseu,PA,1508308,0,15,8D3AC6D0-0DAF-4820-A94F-863E57B2EC8B
Vitória do Xingu,PA,1508357,0,15,4F9D5209-9AFC-4ADB-9CE4-B8FD4FFEE38E
Xinguara,PA,1508407,0,15,EFFA840E-3605-4A96-A415-3A7D9E1CDF8A
Serra do Navio,AP,1600055,0,16,D3887777-19BA-4758-AA07-B0153F290DDD
Amapá,AP,1600105,0,16,DC294313-B9DA-41A8-AAF7-B2C44B8C3E20
Pedra Branca do Amapari,AP,1600154,0,16,92400049-3456-45B3-B7C2-451A03350ED4
Calçoene,AP,1600204,0,16,3A282627-7782-4C73-A106-2D302DC56416
Cutias,AP,1600212,0,16,5D422B84-8A07-4212-950F-9FE37D409214
Ferreira Gomes,AP,1600238,0,16,E6CD2448-B2E5-47CF-A8EE-AE5D8AC6F003
Itaubal,AP,1600253,0,16,118A8FD1-ECF5-4F13-94C8-5A39FBCC4E44
Laranjal do Jari,AP,1600279,0,16,B4939B42-A3ED-41AC-88F4-34F59C773D6F
Macapá,AP,1600303,0,16,DC04B74D-016F-4ABF-A477-66A81E066A56
Mazagão,AP,1600402,0,16,D8ED7CB0-5511-40CB-B386-26C37ED495D8
Oiapoque,AP,1600501,0,16,52309E92-BC24-4C14-851F-D24951A51729
Porto Grande,AP,1600535,0,16,240FA9A4-6610-4456-A7C0-66D50747E2EA
Pracuúba,AP,1600550,0,16,6A9F79D4-7F9A-48CD-BB50-C9CCEF62295E
Santana,AP,1600600,0,16,F56F088F-B460-4590-B53B-02E29157A440
Tartarugalzinho,AP,1600709,0,16,87636B37-5527-4204-AE19-F6777222E341
Vitória do Jari,AP,1600808,0,16,6C3AB109-CB8F-4BB2-897D-749E3C55E7EE
Abreulândia,TO,1700251,0,17,438BB62C-CD0C-4E20-88DA-A2BDA6D6FEBE
Aguiarnópolis,TO,1700301,0,17,F1023D3F-CD7F-4749-A8F7-35604C2F1588
Aliança do Tocantins,TO,1700350,0,17,BD6AFB05-65FB-4439-966B-0F46F1E66C2B
Almas,TO,1700400,0,17,0374D8F8-1607-4818-A1EC-F863082FBEE8
Alvorada,TO,1700707,0,17,F810C591-A0CF-4FB2-8519-1FA0E522A0F3
Ananás,TO,1701002,0,17,40A49454-7558-495B-AD22-0127E2B964CD
Angico,TO,1701051,0,17,04774E73-5273-4AC5-B488-EAED15E349B2
Aparecida do Rio Negro,TO,1701101,0,17,17CD3ABD-2A73-4B04-B2D8-FE5CFCFD108A
Aragominas,TO,1701309,0,17,2FC8AB86-35E4-425F-9970-5852D428E942
Araguacema,TO,1701903,0,17,52F547D3-0478-4124-BF29-EC1D0FBB41FF
Araguaçu,TO,1702000,0,17,CFE46628-8D01-49D0-B297-89696C2013DB
Araguaína,TO,1702109,0,17,E944F612-91CD-4AF0-A796-7D5FD635A7DD
Araguanã,TO,1702158,0,17,773E4A9F-D2BC-4D20-B25F-0AF8D2ECD763
Araguatins,TO,1702208,0,17,EF1FC65C-D9D9-4CFC-B388-C56F9D304E21
Arapoema,TO,1702307,0,17,4A0DBEC7-BDA0-4EE0-97B4-76D67C354DFB
Arraias,TO,1702406,0,17,E901DCB7-874B-465D-A003-B05ECDAC2DB5
Augustinópolis,TO,1702554,0,17,1E42FDB2-E123-421F-96F3-438DCFE7FF39
Aurora do Tocantins,TO,1702703,0,17,DD52D5D8-BCFF-4F79-86E7-0956CD7B955F
Axixá do Tocantins,TO,1702901,0,17,09215492-2543-4D67-9707-8094E598D959
Babaçulândia,TO,1703008,0,17,7312C8EE-7AC6-4DA3-ACF4-23ED44B465B2
Bandeirantes do Tocantins,TO,1703057,0,17,149A23AF-BAF7-47BB-8E78-2DCB4C0BA99D
Barra do Ouro,TO,1703073,0,17,254230E0-19A2-4752-9F75-A05C7619A4E5
Barrolândia,TO,1703107,0,17,B3C0CE7E-E09C-48E2-8CAF-53DF0E65EDF9
Bernardo Sayão,TO,1703206,0,17,0CC71D16-919A-4E3F-84C1-34E8E8725F7D
Bom Jesus do Tocantins,TO,1703305,0,17,A2826824-3163-4B8C-B1C6-FC82B28517A0
Brasilândia do Tocantins,TO,1703602,0,17,93B49C6B-C223-433B-8BBC-F26BDEB7E207
Brejinho de Nazaré,TO,1703701,0,17,6FE25FF6-73AE-41E8-82EE-0CB8AC4853FF
Buriti do Tocantins,TO,1703800,0,17,33F7F953-D8B0-4934-987E-AFAEDF7D2AA0
Cachoeirinha,TO,1703826,0,17,14460FF2-83E1-4524-960B-250D7F0F587F
Campos Lindos,TO,1703842,0,17,169A0511-EB97-43EA-AB69-8787FBC3C7C4
Cariri do Tocantins,TO,1703867,0,17,72A040B0-9C1D-46DC-B87C-68E09CB51945
Carmolândia,TO,1703883,0,17,3CE84B9F-C18E-4183-B82B-466EFFBD4E76
Carrasco Bonito,TO,1703891,0,17,7F7CD154-9541-4E50-8BC8-61D7DD586EE7
Caseara,TO,1703909,0,17,B1467D46-D9CA-4F4B-ABA1-FA5988373FC1
Centenário,TO,1704105,0,17,C49E5B4A-3F45-423C-A898-A1C813C9701B
Chapada de Areia,TO,1704600,0,17,0AC1FA10-6D9D-4C68-B714-672004CAAE24
Chapada da Natividade,TO,1705102,0,17,91AE5ADF-45FE-4776-8828-B6FEE15BAFE5
Colinas do Tocantins,TO,1705508,0,17,FF52EA05-FAAE-4313-9F69-C249B6D799C9
Combinado,TO,1705557,0,17,BD0836CC-5257-46F9-B438-1AE8B0B8DE01
Conceição do Tocantins,TO,1705607,0,17,A7A8986D-B8C2-4111-B42C-2FC0230271EE
Couto Magalhães,TO,1706001,0,17,7B3233A2-7991-4957-A982-EFE89AE41A27
Cristalândia,TO,1706100,0,17,611AAC1D-54F6-461A-9323-2B18E6A10E2A
Crixás do Tocantins,TO,1706258,0,17,15FC0F26-780E-4201-B619-67C4999F78DC
Darcinópolis,TO,1706506,0,17,D061CD2C-20BE-4F88-B5D0-8564FBD7635B
Dianópolis,TO,1707009,0,17,B8D683A1-82A7-4EAA-821E-8D06D3D0B7D2
Divinópolis do Tocantins,TO,1707108,0,17,FDB99AE3-9947-4E87-ABDF-240FB406C70A
Dois Irmãos do Tocantins,TO,1707207,0,17,9D0BB3E0-3DE0-43B5-9518-C61E2C3041E4
Dueré,TO,1707306,0,17,A2356BC0-52FC-401B-B695-7192059E8E3F
Esperantina,TO,1707405,0,17,1EB95B9D-24F9-4CDC-85C7-6D2DDDC8ACF8
Fátima,TO,1707553,0,17,3705A5E6-BE21-4BBB-A494-6B18AAB2F1B5
Figueirópolis,TO,1707652,0,17,F61E0441-C86D-405A-B336-2AE0282FD295
Filadélfia,TO,1707702,0,17,474A3394-5B36-4A3A-B519-F0F41234B91C
Formoso do Araguaia,TO,1708205,0,17,07C82C5C-D279-4375-8D09-476F361705FA
Fortaleza do Tabocão,TO,1708254,0,17,1161B2D3-EB2A-4F79-AF23-40F3F2872592
Goianorte,TO,1708304,0,17,C137D7FD-7591-47E6-BA50-A9B9DE17C5C3
Goiatins,TO,1709005,0,17,4DA20EF9-31F0-45E8-AD69-D95D9697D6EC
Guaraí,TO,1709302,0,17,A6F469D3-7521-48E7-A3FD-BE80EC072A01
Gurupi,TO,1709500,0,17,C259BF44-F3A8-4EE9-9783-C179BA494717
Ipueiras,TO,1709807,0,17,AB48A923-A831-40F3-9ED7-073A77617051
Itacajá,TO,1710508,0,17,D19AE191-4E64-406C-94B7-16825FED527E
Itaguatins,TO,1710706,0,17,DEE49EE5-3077-4B70-8B87-754A25455F5A
Itapiratins,TO,1710904,0,17,256AA53E-AA8B-42D0-9B3A-ECC9A6F44E47
Itaporã do Tocantins,TO,1711100,0,17,2DB9E0FC-59C1-4143-939B-2B0F72C5467C
Jaú do Tocantins,TO,1711506,0,17,6FF721BF-BF7E-4985-9E6A-FE2CE46F1226
Juarina,TO,1711803,0,17,1B52E79F-04C1-4A2D-8B27-BE0507FC4A36
Lagoa da Confusão,TO,1711902,0,17,CAD17F49-40EA-440B-8637-98745D57D567
Lagoa do Tocantins,TO,1711951,0,17,89A9A903-47B3-402C-BB95-C48A8812617D
Lajeado,TO,1712009,0,17,04B2509E-523B-43EB-AAF4-48C22B2BDEA9
Lavandeira,TO,1712157,0,17,F21B0796-4335-4EB9-BE5E-CFDD6870BEF0
Lizarda,TO,1712405,0,17,7064A9E4-C0F0-435B-B63C-2CFFFDAEFB15
Luzinópolis,TO,1712454,0,17,953BDEC7-569E-48FD-9182-992F1B03CAEC
Marianópolis do Tocantins,TO,1712504,0,17,A58D4D57-ADEA-4ACE-B89D-504F2E75AE06
Mateiros,TO,1712702,0,17,86F2B8B5-8AD7-4D29-96CE-D3D490C277BC
Maurilândia do Tocantins,TO,1712801,0,17,CE9AC3C5-20EB-43AA-847F-75EAD97F63F2
Miracema do Tocantins,TO,1713205,0,17,A2C86ACE-89A9-4736-92E3-DB5CA98A4002
Miranorte,TO,1713304,0,17,2364D28C-4157-4EE1-9DA0-DC330BC9375B
Monte do Carmo,TO,1713601,0,17,F502F169-4751-46F2-A7BE-4AC524FF5CA5
Monte Santo do Tocantins,TO,1713700,0,17,CD2F9671-4F3E-4C12-A19B-059D038FF1C5
Palmeiras do Tocantins,TO,1713809,0,17,58F19713-25D8-4D6A-A425-934A7A1FA095
Muricilândia,TO,1713957,0,17,1EEAFCF4-1C3F-484A-A0E1-65B364452852
Natividade,TO,1714203,0,17,34C12B8F-A977-4DC1-A368-EEE8421EB574
Nazaré,TO,1714302,0,17,7EF7532A-8EFF-4CC6-B451-9056DD316059
Nova Olinda,TO,1714880,0,17,C6294E88-3EA2-484F-A6C6-9D704D6C38B4
Nova Rosalândia,TO,1715002,0,17,A7F8CDB7-8C06-46FF-88C9-9E3C8E148AEE
Novo Acordo,TO,1715101,0,17,CABAB7EA-97BD-4CFF-A94C-CE1BC1A48070
Novo Alegre,TO,1715150,0,17,2AA6CEA8-EA0F-4A62-B638-39F2F3CB2751
Novo Jardim,TO,1715259,0,17,0557F145-956E-4792-82E2-76AB1A38290B
Oliveira de Fátima,TO,1715507,0,17,860A72AF-45F7-45BF-8907-B9CBE6A266CB
Palmeirante,TO,1715705,0,17,84F9911E-5B4F-4C08-8C1E-0231259D79AB
Palmeirópolis,TO,1715754,0,17,251C57AD-DBC9-4DD2-95BE-DA77E1CFBA3A
Paraíso do Tocantins,TO,1716109,0,17,22202B18-7C53-4359-BB17-8248CB0AA516
Paranã,TO,1716208,0,17,C27D0A4B-4DC5-4751-B1F4-86C87944311E
Pau D'Arco,TO,1716307,0,17,5ADAAE95-7E04-4DA0-95C6-459A5FD8F5CC
Pedro Afonso,TO,1716505,0,17,1C9BA021-7CA2-4E53-87DE-355F6C6C4D20
Peixe,TO,1716604,0,17,516AC6A3-C44E-4FDA-A3C6-6AAB12CF1712
Pequizeiro,TO,1716653,0,17,DB1B4756-4613-4D40-8D04-65448C942D8B
Colméia,TO,1716703,0,17,B15BAF59-656A-4DB9-9D0A-ACC60965ECBF
Pindorama do Tocantins,TO,1717008,0,17,90D890BB-0795-4AAB-A19B-D0B9E95E9682
Piraquê,TO,1717206,0,17,FB9AEF86-E95E-4DA5-9B45-F3444363CA04
Pium,TO,1717503,0,17,B634BC42-DE0D-4FF3-A2FD-FBE50D06C787
Ponte Alta do Bom Jesus,TO,1717800,0,17,517F8479-969B-4F9D-83EC-9FDAA426D3D3
Ponte Alta do Tocantins,TO,1717909,0,17,86D0AF6E-2C55-4922-8371-6D8A8A161B96
Porto Alegre do Tocantins,TO,1718006,0,17,6CEB3809-BCC4-4719-AD3C-A5FF04F0F79D
Porto Nacional,TO,1718204,0,17,EF7D449C-D9FB-499D-A930-87AA23DC7552
Praia Norte,TO,1718303,0,17,24892127-B3DA-4997-B5B4-E0BED75128A7
Presidente Kennedy,TO,1718402,0,17,C40448A9-9DE3-4921-9745-DBA1ECC11858
Pugmil,TO,1718451,0,17,B651921F-D76A-4AF2-8080-C41CEE4585C7
Recursolândia,TO,1718501,0,17,137F5F86-F444-45B3-ACAA-FFE7F2158AF5
Riachinho,TO,1718550,0,17,1D1A6FCA-56FA-4577-AC3F-09B3F8C1318B
Rio da Conceição,TO,1718659,0,17,C878BC80-DAB6-41EA-B49E-75A2A9F88C94
Rio dos Bois,TO,1718709,0,17,872235CA-C07B-4D57-9B5D-32E2671A4F1A
Rio Sono,TO,1718758,0,17,8D0363DE-6100-47E6-B2C9-96F71F4E1529
Sampaio,TO,1718808,0,17,61B4B0DD-F077-4FBE-AB90-4AF600441832
Sandolândia,TO,1718840,0,17,54767DBD-A86D-4106-BDD1-801CCE1E3A0E
Santa Fé do Araguaia,TO,1718865,0,17,F2C8B287-C301-4EE3-B51E-19B225FBAEE3
Santa Maria do Tocantins,TO,1718881,0,17,2CDC7758-411D-4CAB-8ECB-D44708285BF7
Santa Rita do Tocantins,TO,1718899,0,17,B0F24E18-20C8-410A-8697-4AFF0C83C209
Santa Rosa do Tocantins,TO,1718907,0,17,7E4C1950-A223-4D00-BE87-07D16A994E67
Santa Tereza do Tocantins,TO,1719004,0,17,6EEE956A-B129-4AE4-9104-84880E1A476A
Santa Terezinha do Tocantins,TO,1720002,0,17,C6C0E5E2-F36A-43F4-AD11-5EBE10F54263
São Bento do Tocantins,TO,1720101,0,17,5D9F3805-EBCA-4A45-8A95-50A214131E21
São Félix do Tocantins,TO,1720150,0,17,9A6C2D08-9DC1-47DA-B2C4-F7178F4532E2
São Miguel do Tocantins,TO,1720200,0,17,AD2997F5-A9EC-4D8B-95DA-8B8F5C365574
São Salvador do Tocantins,TO,1720259,0,17,AFD3AF24-6836-426D-A47C-480BD4C5CBC0
São Sebastião do Tocantins,TO,1720309,0,17,271124F8-20BA-4F9F-96DD-C277205EC23B
São Valério,TO,1720499,0,17,A43EA2D7-05F5-46DB-A291-032B342939DA
Silvanópolis,TO,1720655,0,17,6873C8F8-C19D-4CBD-A707-A3AA1295CE9B
Sítio Novo do Tocantins,TO,1720804,0,17,2CE30D17-5F71-4D95-8435-E7B1C8644920
Sucupira,TO,1720853,0,17,437C8788-40DF-4EEE-B09E-145F37311B7D
Taguatinga,TO,1720903,0,17,1C7241BC-7EC6-4B5C-AE66-9BE131AA534A
Taipas do Tocantins,TO,1720937,0,17,EC4F6E8C-5B6C-42EC-B5A0-6EC2C0988C98
Talismã,TO,1720978,0,17,1D7EE2E4-7468-418C-982E-C3BCA7208D4D
Palmas,TO,1721000,0,17,40C6A784-96B2-498B-9EFD-FDD7D6B67899
Tocantínia,TO,1721109,0,17,3138B528-528C-470A-B54A-05427B537A91
Tocantinópolis,TO,1721208,0,17,86B630DE-2A13-4395-98A8-6059B59808C3
Tupirama,TO,1721257,0,17,16432567-9CDF-4C68-856B-C09F11B8560B
Tupiratins,TO,1721307,0,17,CB2CCFF2-FAB5-4F4D-AB8F-DBB4B1C8E20C
Wanderlândia,TO,1722081,0,17,E8642406-A96E-4779-A8AA-F561FC647CF4
Xambioá,TO,1722107,0,17,D287C7FA-5418-4D0A-896A-E655C2A4197F
Açailândia,MA,2100055,0,21,78CAD50C-A142-4BD4-82E9-A8BBE624A28F
Afonso Cunha,MA,2100105,0,21,C222A6E8-24E0-4038-8DD8-04172026C489
Água Doce do Maranhão,MA,2100154,0,21,75D321F9-2D8B-4E6E-AD18-39C784C3E8E4
Alcântara,MA,2100204,0,21,156682BB-FE46-4AAD-8AE1-FAF67ACC0629
Aldeias Altas,MA,2100303,0,21,D4C4F565-DC90-48EA-87D3-1B1AAD41DACD
Altamira do Maranhão,MA,2100402,0,21,F00447FC-FBF3-4E00-961D-7D5E22FA3A9C
Alto Alegre do Maranhão,MA,2100436,0,21,DD757C01-37B5-4C75-B444-198BE62D6306
Alto Alegre do Pindaré,MA,2100477,0,21,CB0ADC55-2254-47E2-ABBF-34965DD74FBF
Alto Parnaíba,MA,2100501,0,21,D10FA632-FF99-4C7F-BBAF-4A676B9249C9
Amapá do Maranhão,MA,2100550,0,21,B7E27790-472F-45D2-B557-7BF6B72C8A63
Amarante do Maranhão,MA,2100600,0,21,32B0A4D7-F51D-4A57-90C4-50DF343BB715
Anajatuba,MA,2100709,0,21,222A03B5-CF98-4948-8FF1-C39F9ACC4BBF
Anapurus,MA,2100808,0,21,F2CC70D8-C720-4F6D-873D-1F130A79351A
Apicum-Açu,MA,2100832,0,21,9CA92B88-5CFD-4D2E-BA51-9DC2D9CCB532
Araguanã,MA,2100873,0,21,2560534C-1E75-477B-875F-41DCD0FF4FEB
Araioses,MA,2100907,0,21,AC0AF53F-5385-445A-B2F5-42C7342DD561
Arame,MA,2100956,0,21,6F91105D-1F63-40CD-998C-0EAA7B66DB94
Arari,MA,2101004,0,21,572B2656-4516-4CED-B93F-9DDD948E8C27
Axixá,MA,2101103,0,21,C071F36E-5237-4330-832F-3417B0B38B68
Bacabal,MA,2101202,0,21,765D6D09-EFA1-4D21-AB19-53B74B34FF31
Bacabeira,MA,2101251,0,21,F6E6945F-A349-4B60-855D-9109C0372619
Bacuri,MA,2101301,0,21,10CA116A-ACC3-4C4F-B71A-1F2A4476F776
Bacurituba,MA,2101350,0,21,E22DACD6-A3A5-4CBD-AA47-BAA310F31FA8
Balsas,MA,2101400,0,21,1ACA3FF8-9C2B-4617-A7F1-FBB8B45942FE
Barão de Grajaú,MA,2101509,0,21,B21C4EB4-F29F-41AA-980B-00A7852420CE
Barra do Corda,MA,2101608,0,21,A07862A2-C832-4B8F-A012-2A3B0BA1BFE5
Barreirinhas,MA,2101707,0,21,D60250C1-43DA-481F-8D67-A5D640CB9F91
Belágua,MA,2101731,0,21,4924FC54-7A8F-40C6-8E4A-D7BE7B9D53F1
Bela Vista do Maranhão,MA,2101772,0,21,4B3069A3-06D4-4F86-9DB4-FB850C3AD2CC
Benedito Leite,MA,2101806,0,21,D7FA4CD7-4594-433A-884B-EAE00CAE2786
Bequimão,MA,2101905,0,21,B1582EA0-232D-496B-9BCD-928A94C2D684
Bernardo do Mearim,MA,2101939,0,21,F13B0EE1-30BC-4E7F-A395-DAE459679052
Boa Vista do Gurupi,MA,2101970,0,21,D55AA550-4B47-4268-968B-62C00C2813D8
Bom Jardim,MA,2102002,0,21,9C854EE0-B809-4F35-868D-5A0CC981588B
Bom Jesus das Selvas,MA,2102036,0,21,DB5AFDF7-E57C-40A3-9B30-DF13BA26FABF
Bom Lugar,MA,2102077,0,21,1457F120-D642-4011-B270-39E2BB35E3BA
Brejo,MA,2102101,0,21,D63AA452-522A-4625-983B-E338617D457E
Brejo de Areia,MA,2102150,0,21,8DE9547B-B733-4373-BA9A-E856B5AED693
Buriti,MA,2102200,0,21,BDFFF7C4-8E7D-4BF1-861B-696E52594288
Buriti Bravo,MA,2102309,0,21,74AD3B83-654C-466A-8363-0264BD2598DF
Buriticupu,MA,2102325,0,21,70DB85F5-A470-4AE1-ABB9-190557D9AC07
Buritirana,MA,2102358,0,21,EE18DB69-A98F-4554-BB95-5CD20F07AC20
Cachoeira Grande,MA,2102374,0,21,A08422D6-BCD6-458E-95B6-8A138C9CA34F
Cajapió,MA,2102408,0,21,B97A4AC9-4229-4654-B694-4BF889F393C2
Cajari,MA,2102507,0,21,C75C12B5-7D53-439F-A788-766A9963489F
Campestre do Maranhão,MA,2102556,0,21,85416B8F-7A3E-46D6-9EA7-BCB2423E19F1
Cândido Mendes,MA,2102606,0,21,CE94617D-2117-443C-B8A5-69C99B5D5AD2
Cantanhede,MA,2102705,0,21,4E7B2733-CCB4-4704-9FCE-F68749D3DF5F
Capinzal do Norte,MA,2102754,0,21,B7F57A99-DCB2-4628-8CC4-8A51E3AAB4B7
Carolina,MA,2102804,0,21,265CF841-7D24-4B26-85CD-57C15CAFA444
Carutapera,MA,2102903,0,21,183A901C-C276-4283-BCC0-30C3BD4863FF
Caxias,MA,2103000,0,21,47EA3128-C9F3-4DDD-BD77-8A2841ED79A5
Cedral,MA,2103109,0,21,94FFB2CC-35EA-46A3-9CAF-8168A780EF97
Central do Maranhão,MA,2103125,0,21,BEBDF5C2-9FB4-49DA-8A02-C6FECE7490D0
Centro do Guilherme,MA,2103158,0,21,942D1559-EED9-477A-B63B-D23657DABFE1
Centro Novo do Maranhão,MA,2103174,0,21,339DB7E8-CA35-4146-838A-8578A3EC4589
Chapadinha,MA,2103208,0,21,3978A284-D11C-49F9-8D9B-2FCB75753E65
Cidelândia,MA,2103257,0,21,7615818A-9452-4AE2-BA51-DC58AA509609
Codó,MA,2103307,0,21,B3474896-269A-46DF-8663-2869388CA373
Coelho Neto,MA,2103406,0,21,6AD2C833-0823-4B8B-81D8-69B049E5ED13
Colinas,MA,2103505,0,21,48CFD5C4-7429-443A-8D03-0B7980D9BE13
Conceição do Lago-Açu,MA,2103554,0,21,D4B88D4C-FE5E-4255-B2E1-5BC22A6EC4B7
Coroatá,MA,2103604,0,21,D331F238-DFEB-48EA-82AC-C8B025AD1650
Cururupu,MA,2103703,0,21,E1D19CB4-7639-4FB0-ADCF-D13B65D171CF
Davinópolis,MA,2103752,0,21,0B213FE6-2CF0-45D9-AAB2-3BE0C417DDAD
Dom Pedro,MA,2103802,0,21,93EE22EF-781E-43A4-A434-72013A2C4CDC
Duque Bacelar,MA,2103901,0,21,B0C5DF86-317C-4B1E-AFE3-A3746A5C348E
Esperantinópolis,MA,2104008,0,21,AAE9C45B-742B-48BA-A326-4FCBB45FAADC
Estreito,MA,2104057,0,21,D1D49AD9-BFF0-4641-BC30-D1318459224D
Feira Nova do Maranhão,MA,2104073,0,21,CDB16C4F-CF65-43C2-819F-68161FA94845
Fernando Falcão,MA,2104081,0,21,6BE40D70-C703-4A1B-9335-7BBD856AF2E5
Formosa da Serra Negra,MA,2104099,0,21,03DA6FF8-824B-41B9-8FDF-7CAFF782EB53
Fortaleza dos Nogueiras,MA,2104107,0,21,57CC6D54-44DF-4080-A1A3-4FE8D4415F6F
Fortuna,MA,2104206,0,21,AFE3BA6C-C44B-4772-8506-55C16CC33EEB
Godofredo Viana,MA,2104305,0,21,E37BF85A-7A73-4313-8FE8-4799D57452BB
Gonçalves Dias,MA,2104404,0,21,558CCD2B-A0DB-4934-A6D7-72E3DAE7B4FB
Governador Archer,MA,2104503,0,21,9E7140EA-3351-40F1-9FE5-859BEEBA7F3A
Governador Edison Lobão,MA,2104552,0,21,0C4C617C-008A-4B3D-8647-5EEA242E29FE
Governador Eugênio Barros,MA,2104602,0,21,B28C8546-35B6-4015-BF90-F380D3D0714D
Governador Luiz Rocha,MA,2104628,0,21,2E5CB642-D9EF-461B-90AA-ACA7410B5B96
Governador Newton Bello,MA,2104651,0,21,08A617D8-B42E-4A31-B862-923DA1E0E1BA
Governador Nunes Freire,MA,2104677,0,21,5C47CB3F-A3CA-4B74-A666-C5A90855E6D6
Graça Aranha,MA,2104701,0,21,CB23FC65-A21A-4BDA-BB44-1196C3854EBF
Grajaú,MA,2104800,0,21,2C6FAAD4-AFFA-438E-9CF1-DC989796A4B3
Guimarães,MA,2104909,0,21,1C6F4795-943D-4FD4-9483-99D23B6782E8
Humberto de Campos,MA,2105005,0,21,5B7CE2D1-7FFC-4F12-9384-034B8F4EF609
Icatu,MA,2105104,0,21,0D3C96E9-3FFB-4E9F-87BE-BACD6D3E6E09
Igarapé do Meio,MA,2105153,0,21,E141F174-3D5C-400B-A242-ECB0E918145C
Igarapé Grande,MA,2105203,0,21,39156244-3362-45E3-A3A7-D4EB4DF653C2
Imperatriz,MA,2105302,0,21,B8EA5DE2-D08B-47E4-89EF-FFAF2FE959E1
Itaipava do Grajaú,MA,2105351,0,21,230E3C42-04FF-4FE6-AE2B-4ECB9E789080
Itapecuru Mirim,MA,2105401,0,21,040B9F8A-39F6-41BC-B92A-EFF06E1C37D5
Itinga do Maranhão,MA,2105427,0,21,34ECF4E9-2002-44B0-8D53-E9DF6A19E5C5
Jatobá,MA,2105450,0,21,E757AF54-0F20-426D-9028-AE7754CB5C79
Jenipapo dos Vieiras,MA,2105476,0,21,C0F554DE-71D1-4DD2-8FC6-653E1BD18002
João Lisboa,MA,2105500,0,21,03A5BFEC-2109-47EA-86FC-E1B341602713
Joselândia,MA,2105609,0,21,0555D693-EA97-4CF3-A9F9-6A8A6EF355E1
Junco do Maranhão,MA,2105658,0,21,AF4D5A1A-7F71-42E7-A850-3FF2C368E7B3
Lago da Pedra,MA,2105708,0,21,1998018A-7AFE-46C4-90FB-7CC33E8AC768
Lago do Junco,MA,2105807,0,21,3530D155-DF8C-4E81-873C-EC75BCA2305C
Lago Verde,MA,2105906,0,21,D9CC139C-C52E-422A-9FD4-E76057CE22BD
Lagoa do Mato,MA,2105922,0,21,11105C3F-037D-4B6F-91CD-FAFDBD53ADEE
Lago dos Rodrigues,MA,2105948,0,21,1CF53638-1400-4EF3-B8DE-5B7343FA0650
Lagoa Grande do Maranhão,MA,2105963,0,21,099FB9B5-BED9-46B1-B62D-2D4F9ED663B2
Lajeado Novo,MA,2105989,0,21,2DAD85FA-6317-4D37-B577-B90971FAC7E0
